Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
269,648,647,1553.942058,29.687389,2.398059,0.045885
270,326,325,7.820550,14.634436,0.023989,0.045029
271,483,482,11.686147,22.391139,0.024195,0.046455
272,456,455,11.124795,20.825677,0.024396,0.045771
273,454,453,11.140244,20.465764,0.024538,0.045178
274,544,543,13.154119,24.996100,0.024180,0.046033
275,565,564,13.746956,25.869526,0.024331,0.045868
276,590,589,14.412210,27.226293,0.024427,0.046225
277,234,233,5.734593,10.515797,0.024507,0.045132
278,504,503,12.158395,22.847616,0.024124,0.045423
279,422,421,10.298666,19.015335,0.024404,0.045167
280,693,692,16.844434,31.918796,0.024307,0.046125
281,644,643,15.641700,29.838401,0.024288,0.046405
282,400,399,9.710909,18.175968,0.024277,0.045554
283,389,388,9.437448,17.704392,0.024261,0.045630
284,568,567,13.844351,26.125324,0.024374,0.046076
285,509,508,12.281103,23.927688,0.024128,0.047102
286,549,548,13.570500,25.813409,0.024719,0.047105
287,488,487,11.972871,22.697064,0.024535,0.046606
288,441,440,10.701743,20.518647,0.024267,0.046633
289,578,577,14.242269,26.864423,0.024641,0.046559
290,615,614,15.459140,29.847585,0.025137,0.048612
291,433,432,11.284086,20.702821,0.026060,0.047923
292,608,607,15.126515,29.555096,0.024879,0.048690
293,238,237,5.969854,11.025663,0.025083,0.046522
294,528,527,13.222707,26.136135,0.025043,0.049594
295,623,622,16.409252,29.975305,0.026339,0.048192
296,578,577,14.746000,27.091267,0.025512,0.046952
297,301,300,7.446987,13.586340,0.024741,0.045288
298,470,469,11.497344,21.902569,0.024462,0.046701
299,482,481,11.726236,22.476579,0.024328,0.046729
300,511,510,12.533909,24.082784,0.024528,0.047221
301,518,517,12.632970,23.981861,0.024388,0.046387
302,520,519,12.612629,24.039799,0.024255,0.046319
303,460,459,11.386294,21.515794,0.024753,0.046875
304,597,596,14.712774,27.828463,0.024645,0.046692
305,320,319,7.908808,14.728933,0.024715,0.046172
306,513,512,191.524843,23.825783,0.373343,0.046535
307,763,762,18.439212,35.375799,0.024167,0.046425
308,511,510,12.392034,23.792085,0.024251,0.046651
309,336,335,8.147025,15.361130,0.024247,0.045854
310,631,630,15.228936,30.064099,0.024135,0.047721
311,400,399,9.715381,18.680623,0.024288,0.046819
312,364,363,8.764550,17.289776,0.024078,0.047630
313,494,493,11.946183,22.736421,0.024183,0.046119
314,348,347,8.373224,16.072765,0.024061,0.046319
315,496,495,12.051407,22.918992,0.024297,0.046301
316,302,301,7.389788,13.786176,0.024469,0.045801
317,521,520,12.590819,23.907174,0.024167,0.045975
318,624,623,15.161910,28.554310,0.024298,0.045834
319,620,619,14.996810,28.594533,0.024188,0.046195
320,471,470,11.415282,22.166888,0.024236,0.047164
321,611,610,14.807816,28.572081,0.024235,0.046839
322,392,391,9.770615,17.897843,0.024925,0.045775
323,535,534,12.980123,25.014392,0.024262,0.046843
324,544,543,13.385214,25.269631,0.024605,0.046537
325,593,592,14.395934,27.748648,0.024276,0.046873
326,495,494,11.975293,22.971029,0.024193,0.046500
327,495,494,11.882353,23.031006,0.024005,0.046621
328,544,543,13.094414,25.208645,0.024071,0.046425
329,467,466,11.321589,21.537089,0.024243,0.046217
330,316,315,7.778628,14.400696,0.024616,0.045716
331,359,358,8.711082,16.520725,0.024265,0.046147
332,540,539,13.223681,25.421504,0.024488,0.047164
333,556,555,13.547910,25.638702,0.024367,0.046196
334,532,531,12.936546,24.585617,0.024317,0.046301
335,659,658,15.983466,30.892610,0.024254,0.046949
336,477,476,11.463893,22.278254,0.024033,0.046803
337,509,508,12.639191,24.132340,0.024831,0.047505
338,341,340,8.234930,15.744337,0.024149,0.046307
339,618,617,15.128852,28.612434,0.024480,0.046373
340,515,514,12.545370,23.881434,0.024360,0.046462
341,526,525,12.725115,24.394572,0.024192,0.046466
342,617,616,14.975846,28.785719,0.024272,0.046730
343,478,477,11.578257,22.259706,0.024222,0.046666
344,490,489,11.799924,23.214950,0.024081,0.047474
345,501,500,12.129545,23.449219,0.024211,0.046898
346,629,628,15.129600,29.594524,0.024053,0.047125
347,713,712,17.230038,33.565670,0.024166,0.047143
348,591,590,14.267938,27.827703,0.024142,0.047166
349,521,520,12.563423,24.332512,0.024114,0.046793
350,599,598,14.513422,27.738986,0.024229,0.046386
351,760,759,18.286481,35.738962,0.024061,0.047087
352,495,494,12.035240,22.791018,0.024314,0.046136
353,595,594,14.437936,27.499998,0.024265,0.046296
354,454,453,10.981174,20.946049,0.024188,0.046239
355,505,504,12.347659,23.278564,0.024451,0.046188
356,604,603,14.738320,28.278808,0.024401,0.046897
357,289,288,7.079726,13.085384,0.024497,0.045435
358,515,514,12.603492,24.646982,0.024473,0.047951
359,607,606,14.851550,28.241999,0.024467,0.046604
360,416,415,10.037426,19.299409,0.024128,0.046505
361,498,497,11.945738,27.527349,0.023987,0.055387
362,629,628,15.803889,35.115473,0.025125,0.055916
363,511,510,12.892088,28.206841,0.025229,0.055308
364,422,421,10.661697,22.762402,0.025265,0.054067
365,549,548,13.854341,30.047674,0.025236,0.054832
366,415,414,10.436251,22.581344,0.025148,0.054544
367,441,440,11.181448,23.873376,0.025355,0.054258
368,547,546,13.174538,29.172071,0.024085,0.053429
369,734,733,17.616358,39.062835,0.024000,0.053292
370,584,583,14.063122,31.464532,0.024081,0.053970
371,583,582,14.144449,31.650205,0.024261,0.054382
372,448,447,10.920942,22.955622,0.024377,0.051355
373,479,478,11.527086,24.930766,0.024065,0.052156
374,334,333,8.022946,16.748396,0.024021,0.050295
375,509,508,12.369943,25.876369,0.024302,0.050938
376,532,531,13.109581,27.342631,0.024642,0.051493
377,717,716,17.389838,36.896246,0.024254,0.051531
378,506,505,12.229955,26.206893,0.024170,0.051895
379,460,459,11.138324,23.882583,0.024214,0.052032
380,315,314,7.609539,15.720236,0.024157,0.050064
381,457,456,11.234044,23.362533,0.024582,0.051234
382,566,565,13.659165,26.418894,0.024133,0.046759
383,623,622,15.119662,29.312632,0.024269,0.047126
384,619,618,15.096008,28.993654,0.024388,0.046915
385,486,485,11.677161,22.862608,0.024027,0.047139
386,500,499,12.068853,23.667403,0.024138,0.047430
387,576,575,13.904389,26.989116,0.024140,0.046938
388,448,447,10.754150,20.754653,0.024005,0.046431
389,411,410,9.963784,19.324629,0.024243,0.047133
390,478,477,11.752638,23.224506,0.024587,0.048689
391,466,465,11.190760,22.154749,0.024015,0.047645
392,344,343,8.253445,15.792136,0.023993,0.046041
393,543,542,13.116623,25.244139,0.024156,0.046576
394,394,393,9.543560,18.206578,0.024222,0.046327
395,404,403,9.706996,18.639620,0.024027,0.046252
396,373,372,8.984419,17.321994,0.024087,0.046565
397,424,423,10.155575,19.910223,0.023952,0.047069
398,439,438,10.618663,20.566697,0.024188,0.046956
399,513,512,12.296478,24.004667,0.023970,0.046884
400,425,424,10.344706,19.895603,0.024340,0.046924
401,672,671,16.264375,31.726961,0.024203,0.047283
402,539,538,13.048020,25.381127,0.024208,0.047177
403,642,641,15.683396,30.117396,0.024429,0.046985
404,517,516,12.543204,24.596746,0.024262,0.047668
405,419,418,10.349017,19.361414,0.024699,0.046319
406,598,597,14.423772,28.464701,0.024120,0.047680
407,494,493,12.036889,24.230573,0.024366,0.049149
408,628,627,15.338700,29.762672,0.024425,0.047468
409,475,474,11.540676,22.558245,0.024296,0.047591
410,569,568,13.658147,27.080775,0.024004,0.047677
411,323,322,7.856429,14.886584,0.024323,0.046232
412,463,462,11.209200,21.211252,0.024210,0.045912
413,447,446,10.840526,20.763454,0.024252,0.046555
414,348,347,8.387246,16.260117,0.024101,0.046859
415,559,558,13.484320,26.402186,0.024122,0.047316
416,528,527,12.644991,25.006416,0.023949,0.047451
417,511,510,12.624093,23.833411,0.024705,0.046732
418,607,606,14.780304,28.733199,0.024350,0.047415
419,606,605,14.509865,28.911887,0.023944,0.047788
420,543,542,13.049990,25.381183,0.024033,0.046829
421,528,527,12.672460,25.445666,0.024001,0.048284
422,483,482,11.632515,22.921295,0.024084,0.047555
423,554,553,13.366676,26.018614,0.024128,0.047050
424,516,515,12.526872,24.569726,0.024277,0.047708
425,314,313,7.661971,14.808234,0.024401,0.047311
426,641,640,15.299814,30.582049,0.023869,0.047784
427,520,519,12.445120,24.798275,0.023933,0.047781
428,372,371,8.970909,17.217002,0.024115,0.046407
429,498,497,12.028479,23.260349,0.024154,0.046802
430,537,536,13.007625,25.513816,0.024223,0.047600
431,515,514,12.439928,25.755338,0.024155,0.050108
432,441,440,10.771096,20.051142,0.024424,0.045571
433,336,335,7.977501,15.556953,0.023743,0.046439
434,427,426,10.358891,19.845703,0.024260,0.046586
435,549,548,13.229669,25.968786,0.024098,0.047388
436,465,464,11.137906,21.795694,0.023952,0.046973
437,488,487,11.624840,22.717806,0.023821,0.046648
438,323,322,7.769234,14.959382,0.024053,0.046458
439,364,363,8.727280,16.540063,0.023976,0.045565
440,555,554,13.368461,26.248616,0.024087,0.047380
441,332,331,8.028626,15.473378,0.024183,0.046747
442,477,476,11.465376,22.247484,0.024036,0.046738
443,506,505,12.181024,23.660162,0.024073,0.046852
444,508,507,12.316964,24.083597,0.024246,0.047502
445,524,523,12.792498,217.211925,0.024413,0.415319
446,642,641,15.561882,29.965316,0.024240,0.046748
447,460,459,11.018590,21.606054,0.023953,0.047072
448,469,468,11.262316,21.816623,0.024013,0.046617
449,444,443,10.831613,20.852880,0.024396,0.047072
450,550,549,13.262935,26.165174,0.024114,0.047660
451,656,655,15.932782,31.064456,0.024288,0.047427
452,315,314,7.561857,14.449641,0.024006,0.046018
453,393,392,9.522573,18.426840,0.024230,0.047007
454,391,390,9.423328,18.333323,0.024101,0.047009
455,401,400,9.599246,18.583771,0.023938,0.046459
456,390,389,9.710566,18.283419,0.024899,0.047001
457,425,424,10.464898,19.916349,0.024623,0.046973
458,392,391,9.448911,18.214616,0.024104,0.046585
459,488,487,11.577448,23.208782,0.023724,0.047657
460,613,612,14.766529,28.890382,0.024089,0.047207
461,552,551,13.390534,25.682310,0.024258,0.046610
462,547,546,13.145701,25.913996,0.024032,0.047462
463,488,487,11.848912,22.876909,0.024281,0.046975
464,494,493,11.928907,23.276107,0.024148,0.047213
465,374,373,8.987554,17.318927,0.024031,0.046431
466,596,595,14.346577,28.177032,0.024071,0.047356
467,473,472,11.389141,22.283932,0.024079,0.047212
468,515,514,12.348325,24.521943,0.023977,0.047708
469,498,497,12.048373,24.080932,0.024194,0.048453
470,474,473,12.165171,22.426809,0.025665,0.047414
471,186,185,4.540861,8.556411,0.024413,0.046251
472,501,500,12.141497,23.625461,0.024235,0.047251
473,340,339,8.185473,15.733893,0.024075,0.046413
474,429,428,10.306547,19.750077,0.024025,0.046145
475,351,350,8.463578,16.509060,0.024113,0.047169
476,377,376,9.112565,17.713227,0.024171,0.047110
477,492,491,11.859430,23.130438,0.024105,0.047109
478,279,278,6.721499,12.639572,0.024091,0.045466
479,584,583,13.956357,27.691606,0.023898,0.047498
480,538,537,12.943763,25.475890,0.024059,0.047441
481,567,566,2085.001135,26.948279,3.677251,0.047612
482,515,514,12.360111,24.304373,0.024000,0.047285
483,401,400,9.774881,18.988287,0.024376,0.047471
484,783,782,25.632742,38.000129,0.032737,0.048594
485,353,352,8.460426,16.398758,0.023967,0.046587
486,556,555,13.400432,26.307095,0.024101,0.047400
487,549,548,13.246549,25.984206,0.024129,0.047416
488,629,628,15.073478,30.352767,0.023964,0.048332
489,456,455,10.918396,20.983262,0.023944,0.046117
490,407,406,9.783306,19.206152,0.024038,0.047306
491,631,630,15.065578,29.911259,0.023876,0.047478
492,421,420,10.195956,19.772596,0.024218,0.047078
493,463,462,11.075720,21.954429,0.023922,0.047520
494,431,430,10.376896,20.368895,0.024076,0.047370
495,405,404,9.850547,18.977128,0.024322,0.046973
496,762,761,18.425223,36.459834,0.024180,0.047910
497,692,691,16.521762,33.984339,0.023875,0.049181
498,544,543,13.361690,26.754146,0.024562,0.049271
499,554,553,13.571119,27.245165,0.024497,0.049268
500,525,524,13.074804,27.396758,0.024904,0.052284
