Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
234,1327,665,33.577224,31.799089,0.025303,0.047818
235,1101,551,27.793223,26.800078,0.025244,0.048639
236,698,349,17.691689,16.937658,0.025346,0.048532
237,694,347,17.620170,16.838866,0.025389,0.048527
238,1036,518,26.174270,26.215192,0.025265,0.050608
239,749,375,18.942085,18.040861,0.025290,0.048109
240,955,478,24.253537,23.321216,0.025396,0.048789
241,938,470,23.712110,22.142075,0.025279,0.047111
242,1001,502,78.579533,24.036397,0.078501,0.047881
243,1175,588,29.797957,28.700615,0.025360,0.048811
244,1086,544,27.685072,25.966686,0.025493,0.047733
245,1033,518,26.368800,25.817266,0.025526,0.049840
246,1389,695,35.268949,33.746544,0.025392,0.048556
247,1000,500,25.461065,24.585591,0.025461,0.049171
248,1174,589,29.958876,28.893844,0.025519,0.049056
249,806,403,20.627916,19.236784,0.025593,0.047734
250,777,389,19.846969,18.485525,0.025543,0.047521
251,1295,650,33.049806,31.729184,0.025521,0.048814
252,1009,505,25.633905,24.652298,0.025405,0.048816
253,995,498,25.147161,24.725759,0.025274,0.049650
254,925,463,23.507588,22.634570,0.025414,0.048887
255,1071,536,27.107394,26.392118,0.025310,0.049239
256,885,444,22.481166,21.164553,0.025402,0.047668
257,914,457,23.308231,22.153031,0.025501,0.048475
258,668,334,16.818913,15.998540,0.025178,0.047900
259,977,489,25.138050,23.780001,0.025730,0.048630
260,1117,559,28.201075,27.506984,0.025247,0.049207
261,1180,591,29.927766,28.976350,0.025363,0.049029
262,708,355,17.883944,17.091519,0.025260,0.048145
263,1312,657,33.419887,32.200655,0.025472,0.049012
264,728,364,18.523207,17.161247,0.025444,0.047146
265,984,493,24.910998,23.735607,0.025316,0.048145
266,1335,669,33.944926,33.196973,0.025427,0.049622
267,895,448,22.643727,21.762061,0.025300,0.048576
268,1090,545,28.635937,27.898273,0.026272,0.051189
269,886,444,22.809109,21.618175,0.025744,0.048690
270,1089,545,27.648810,26.605772,0.025389,0.048818
271,1305,653,33.599577,32.415556,0.025747,0.049641
272,1080,541,27.529013,25.915328,0.025490,0.047903
273,1159,580,29.786187,28.863984,0.025700,0.049765
274,897,449,23.099918,22.511829,0.025752,0.050138
275,526,263,15.084700,13.650287,0.028678,0.051902
276,793,398,20.360091,19.458228,0.025675,0.048890
277,961,481,24.669061,24.235533,0.025670,0.050386
278,724,362,18.440344,18.091492,0.025470,0.049976
279,879,440,22.698191,22.222435,0.025823,0.050506
280,1201,601,30.745656,29.526981,0.025600,0.049130
281,776,388,19.773066,18.599306,0.025481,0.047936
282,1120,560,28.688374,26.998591,0.025615,0.048212
